Node root,Node ID,Part 1,Part 2,Node Path,Translate,Node Id in UK,Node Id in DE,Node Id in FR,Node Id in IT
es-videogames,1498191031,,,/Categorías/PlayStation Vita/Juegos/Estrategia/Histórica,/Categories/PlayStation Vita/Games/Strategy/Historical,,,,
es-videogames,1498192031,,,/Categorías/PlayStation Vita/Juegos/Estrategia/Militar,/Categories/PlayStation Vita/Games/Strategy/Military,,,,
es-videogames,1498193031,,,/Categorías/PlayStation Vita/Juegos/Estrategia/Ciencia ficción,/Categories/PlayStation Vita/Games/Strategy/Science fiction,,,,
es-videogames,1498194031,,,/Categorías/PlayStation Vita/Juegos/Estrategia/Gestión deportiva,/Categories/PlayStation Vita/Games/Strategy/Sports Management,,,,
es-videogames,1498195031,,,/Categorías/PlayStation Vita/Juegos/Estrategia/Creación del mundo,/Categories/PlayStation Vita/Games/Strategy/World Building,,,,
es-videogames,1659422031,,,/Categorías/Wii U/Consolas,/Categories/Wii U/Consoles,,1659193031,1659375031,1659417031
es-videogames,2581785031,,,/Categorías/PlayStation 4/Consolas,/Categories/PlayStation 4/Consoles,,2583845031,2580755031,2569676031
es-videogames,2785653031,,,/Categorías/Xbox One/Consolas,/Categories/Xbox One/Consoles,,2785608031,2785616031,2785640031
es-videogames,3514137031,,,/Categorías/Wii U/Accesorios/Accesorios para fitness,/Categories/Wii U/Accessories/Fitness Accessories,,,3513430031,2593171031
es-videogames,3514138031,,,/Categorías/Wii U/Accesorios/Adaptadores,/Categories/Wii U/Accessories/Adapters,,2442508031,3513431031,2593157031
es-videogames,3514139031,,,/Categorías/Wii U/Accesorios/Adaptadores de corriente,/Categories/Wii U/Accessories/Power Adapters,,,,
es-videogames,3514140031,,,/Categorías/Wii U/Accesorios/Adaptadores de red,/Categories/Wii U/Accessories/Network Adapters,,,,
es-videogames,3514141031,,,/Categorías/Wii U/Accesorios/Almacenamiento,/Categories/Wii U/Accessories/Storage,,2442519031,3513435031,2593170031
es-videogames,3514142031,,,/Categorías/Wii U/Accesorios/Auriculares con micrófonos,/Categories/Wii U/Accessories/Headsets with microphones,,,,
es-videogames,3514143031,,,/Categorías/Wii U/Accesorios/Barras sensoras,/Categories/Wii U/Accessories/Sensor Bars,,2442524031,3513445031,2593167031
es-videogames,3514144031,,,/Categorías/Wii U/Accesorios/Baterías,/Categories/Wii U/Accessories/Batteries,,2442509031,3513433031,2593158031
es-videogames,3514145031,,,/Categorías/Wii U/Accesorios/Cables,/Categories/Wii U/Accessories/Cables,,2442511031,3513434031,2593163031
es-videogames,3514147031,,,/Categorías/Wii U/Accesorios/Cargadores,/Categories/Wii U/Accessories/Chargers,,2442513031,3513436031,2593159031
es-videogames,3514149031,,,/Categorías/Wii U/Accesorios/Fundas,/Categories/Wii U/Accessories/Cases,,,,
es-videogames,3514150031,,,/Categorías/Wii U/Accesorios/Mandos a distancia,/Categories/Wii U/Accessories/Remote Controllers,,,3513447031,2593169031
es-videogames,3514151031,,,/Categorías/Wii U/Accesorios/Packs de accesorios,/Categories/Wii U/Accessories/Accessory Packs,,2442521031,3513441031,2593165031
es-videogames,3514152031,,,/Categorías/Wii U/Accesorios/Pegatinas,/Categories/Wii U/Accessories/Stickers,,2442518031,3513440031,2593168031
es-videogames,3514153031,,,/Categorías/Wii U/Accesorios/Protectores de pantalla,/Categories/Wii U/Accessories/Screen Protectors,,2442510031,3513444031,2593161031
es-videogames,3514154031,,,/Categorías/Wii U/Accesorios/Punteros stylus,/Categories/Wii U/Accessories/Stylus Pointers,,,,
es-videogames,3514156031,,,/Categorías/Wii U/Juegos/Acción y shooter/Acción-Aventura,/Categories/Wii U/Games/Action and shooter/Action-Adventure,,,,
es-videogames,3514157031,,,/Categorías/Wii U/Juegos/Acción y shooter/Lucha,/Categories/Wii U/Games/Action and shooter/Fighting,,,,
es-videogames,3514158031,,,/Categorías/Wii U/Juegos/Acción y shooter/Militar y espionaje,/Categories/Wii U/Games/Action and shooter/Military and espionage,,,,
es-videogames,3514159031,,,/Categorías/Wii U/Juegos/Acción y shooter/Shooter,/Categories/Wii U/Games/Action and shooter/Shooter,,,,
es-videogames,3514160031,,,/Categorías/Wii U/Juegos/Arcade y plataformas,/Categories/Wii U/Games/Arcade and Platforms,,,,
es-videogames,3514161031,,,/Categorías/Wii U/Juegos/Aventura,/Categories/Wii U/Games/Adventure,,,,
es-videogames,3514162031,,,/Categorías/Wii U/Juegos/Carreras,/Categories/Wii U/Games/Racing,,,,
es-videogames,3514164031,,,/Categorías/Wii U/Juegos/Deporte/Baloncesto,/Categories/Wii U/Games/Sports/Basketball,,,,
es-videogames,3514165031,,,/Categorías/Wii U/Juegos/Deporte/Billar,/Categories/Wii U/Games/Sports/Billiards,,,,
es-videogames,3514166031,,,/Categorías/Wii U/Juegos/Deporte/Bolos,/Categories/Wii U/Games/Sports/Bowling,,,,
es-videogames,3514167031,,,/Categorías/Wii U/Juegos/Deporte/Boxeo,/Categories/Wii U/Games/Sports/Boxing,,,,
es-videogames,3514168031,,,/Categorías/Wii U/Juegos/Deporte/Béisbol,/Categories/Wii U/Games/Sports/Baseball,,,,
es-videogames,3514169031,,,/Categorías/Wii U/Juegos/Deporte/Caza y pesca,/Categories/Wii U/Games/Sports/Hunting and Fishing,,,,
es-videogames,3514170031,,,/Categorías/Wii U/Juegos/Deporte/Críquet,/Categories/Wii U/Games/Sports/Cricket,,,,
es-videogames,3514171031,,,/Categorías/Wii U/Juegos/Deporte/Dardos,/Categories/Wii U/Games/Sports/Darts,,,,
es-videogames,3514172031,,,/Categorías/Wii U/Juegos/Deporte/Deportes múltiples,/Categories/Wii U/Games/Sports/Multiple Sports,,,,
es-videogames,3514173031,,,/Categorías/Wii U/Juegos/Deporte/Esquí y snowboard,/Categories/Wii U/Games/Sports/Skiing and snowboarding,,,,
es-videogames,3514174031,,,/Categorías/Wii U/Juegos/Deporte/Fútbol,/Categories/Wii U/Games/Sports/Soccer,,,,
es-videogames,3514175031,,,/Categorías/Wii U/Juegos/Deporte/Fútbol americano,/Categories/Wii U/Games/Sports/American Football,,,,
es-videogames,3514176031,,,/Categorías/Wii U/Juegos/Deporte/Golf,/Categories/Wii U/Games/Sports/Golf,,,,
es-videogames,3514177031,,,/Categorías/Wii U/Juegos/Deporte/Hockey sobre hielo,/Categories/Wii U/Games/Sports/Ice Hockey,,,,
es-videogames,3514178031,,,/Categorías/Wii U/Juegos/Deporte/Lucha,/Categories/Wii U/Games/Sports/Fighting,,,,
es-videogames,3514179031,,,/Categorías/Wii U/Juegos/Deporte/Rugby,/Categories/Wii U/Games/Sports/Rugby,,,,
es-videogames,3514180031,,,/Categorías/Wii U/Juegos/Deporte/Tabla y patinaje,/Categories/Wii U/Games/Sports/Board and Skating,,,,
es-videogames,3514181031,,,/Categorías/Wii U/Juegos/Deporte/Tenis,/Categories/Wii U/Games/Sports/Tennis,,,,
es-videogames,3514183031,,,/Categorías/Wii U/Juegos/Estrategia/Ciencia ficción,/Categories/Wii U/Games/Strategy/Science fiction,,,,
es-videogames,3514184031,,,/Categorías/Wii U/Juegos/Estrategia/Creación del mundo,/Categories/Wii U/Games/Strategy/World Building,,,,
es-videogames,3514185031,,,/Categorías/Wii U/Juegos/Estrategia/Fantástica,/Categories/Wii U/Games/Strategy/Fantasy,,,,
es-videogames,3514186031,,,/Categorías/Wii U/Juegos/Estrategia/Gestión deportiva,/Categories/Wii U/Games/Strategy/Sports Management,,,,
es-videogames,3514187031,,,/Categorías/Wii U/Juegos/Estrategia/Histórica,/Categories/Wii U/Games/Strategy/Historical,,,,
es-videogames,3514188031,,,/Categorías/Wii U/Juegos/Estrategia/Militar,/Categories/Wii U/Games/Strategy/Military,,,,
es-videogames,3514189031,,,/Categorías/Wii U/Juegos/Fitness,/Categories/Wii U/Games/Fitness,,,,
es-videogames,3514190031,,,/Categorías/Wii U/Juegos/Hobby y educación,/Categories/Wii U/Games/Hobby and Education,,,,
es-videogames,3514191031,,,"/Categorías/Wii U/Juegos/Juegos de mesa, cartas y casino","/Categories/Wii U/Games/Board, card and casino games",,,,
es-videogames,3514193031,,,/Categorías/Wii U/Juegos/Música y baile/Baile,/Categories/Wii U/Games/Music and Dance/Dance,,,,
es-videogames,3514194031,,,/Categorías/Wii U/Juegos/Música y baile/Instrumentos musicales,/Categories/Wii U/Games/Music and Dance/Musical Instruments,,,,
es-videogames,3514195031,,,/Categorías/Wii U/Juegos/Música y baile/Karaoke y canción,/Categories/Wii U/Games/Music and dance/Karaoke and song,,,,
es-videogames,3514196031,,,/Categorías/Wii U/Juegos/Música y baile/Ritmo,/Categories/Wii U/Games/Music and Dance/Rhythm,,,,
es-videogames,3514197031,,,/Categorías/Wii U/Juegos/Novelas de aventura,/Categories/Wii U/Games/Adventure Novels,,,,
es-videogames,3514198031,,,/Categorías/Wii U/Juegos/Objetos escondidos,/Categories/Wii U/Games/Hidden Objects,,,,
es-videogames,3514199031,,,/Categorías/Wii U/Juegos/Puzles y concursos,/Categories/Wii U/Games/Puzzles and Quizzes,,,,
es-videogames,3514200031,,,/Categorías/Wii U/Juegos/Rol,/Categories/Wii U/Games/Role-playing,,,,
es-videogames,3514202031,,,/Categorías/Wii U/Juegos/Simulación/Animales,/Categories/Wii U/Games/Simulation/Animals,,,,
es-videogames,3514203031,,,/Categorías/Wii U/Juegos/Simulación/Conducción,/Categories/Wii U/Games/Simulation/Driving,,,,
es-videogames,3514204031,,,/Categorías/Wii U/Juegos/Simulación/Granja,/Categories/Wii U/Games/Simulation/Farm,,,,
es-videogames,3514205031,,,/Categorías/Wii U/Juegos/Simulación/Robots,/Categories/Wii U/Games/Simulation/Robots,,,,
es-videogames,3514206031,,,/Categorías/Wii U/Juegos/Simulación/Trenes,/Categories/Wii U/Games/Simulation/Trains,,,,
es-videogames,3514207031,,,/Categorías/Wii U/Juegos/Simulación/Vida,/Categories/Wii U/Games/Simulation/Life,,,,
es-videogames,3514208031,,,/Categorías/Wii U/Juegos/Simulación/Vuelo,/Categories/Wii U/Games/Simulation/Flight,,,,
es-videogames,4108934031,,,"/Categorías/Nintendo 3DS/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/Nintendo 3DS/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108935031,,,"/Categorías/Nintendo 3DS/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/Nintendo 3DS/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108936031,,,"/Categorías/Nintendo 3DS/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/Nintendo 3DS/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108937031,,,"/Categorías/PlayStation 3/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/PlayStation 3/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108938031,,,"/Categorías/PlayStation 3/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/PlayStation 3/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108939031,,,"/Categorías/PlayStation 3/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/PlayStation 3/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108941031,,,/Categorías/PlayStation 3/Accesorios/Camaras y sensores de movimiento,/Categories/PlayStation 3/Accessories/Cameras and motion sensors,,,,
es-videogames,4108942031,,,/Categorías/PlayStation 3/Accesorios/Soportes,/Categories/PlayStation 3/Accessories/Stands,,,,
es-videogames,4108943031,,,/Categorías/PlayStation 3/Accesorios/Volantes,/Categories/PlayStation 3/Accessories/Steering Wheels,,317541031,330448031,
es-videogames,4108944031,,,/Categorías/PlayStation 3/Accesorios/Instrumentos musicales,/Categories/PlayStation 3/Accessories/Musical Instruments,,317542031,330449031,
es-videogames,4108945031,,,/Categorías/PlayStation Vita/Accesorios/PlayStation Network Plus,/Categories/PlayStation Vita/Accessories/PlayStation Network Plus,,,,
es-videogames,4108946031,,,"/Categorías/Wii/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/Wii/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108947031,,,"/Categorías/Wii/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/Wii/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108948031,,,"/Categorías/Wii/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/Wii/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108949031,,,/Categorías/Wii/Accesorios/Soportes,/Categories/Wii/Accessories/Stands,,,,
es-videogames,4108950031,,,/Categorías/Wii/Accesorios/Volantes,/Categories/Wii/Accessories/Steering Wheels,,317530031,,
es-videogames,4108951031,,,/Categorías/Wii/Accesorios/Instrumentos musicales,/Categories/Wii/Accessories/Musical Instruments,,317532031,330436031,
es-videogames,4108952031,,,"/Categorías/Xbox 360/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/Xbox 360/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108953031,,,"/Categorías/Xbox 360/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/Xbox 360/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108954031,,,"/Categorías/Xbox 360/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/Xbox 360/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108955031,,,/Categorías/Xbox 360/Accesorios/Soportes,/Categories/Xbox 360/Accessories/Stands,,,,
es-videogames,4108956031,,,/Categorías/Xbox 360/Accesorios/Volantes,/Categories/Xbox 360/Accessories/Steering Wheels,,16283611,330482031,
es-videogames,4108957031,,,/Categorías/Xbox 360/Accesorios/Instrumentos musicales,/Categories/Xbox 360/Accessories/Musical Instruments,,316735031,330484031,
es-videogames,4108958031,,,/Categorías/Wii U/Accesorios/Instrumentos musicales,/Categories/Wii U/Accessories/Musical Instruments,,,,
es-videogames,4108960031,,,"/Categorías/PlayStation 4/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/PlayStation 4/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108961031,,,"/Categorías/PlayStation 4/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/PlayStation 4/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108962031,,,"/Categorías/PlayStation 4/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/PlayStation 4/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108963031,,,/Categorías/PlayStation 4/Accesorios/Adaptador de red,/Categories/PlayStation 4/Accessories/Network Adapter,,,,
es-videogames,4108964031,,,/Categorías/PlayStation 4/Accesorios/Cables,/Categories/PlayStation 4/Accessories/Cables,,,,
es-videogames,4108965031,,,/Categorías/PlayStation 4/Accesorios/Almacenamiento,/Categories/PlayStation 4/Accessories/Storage,,4120929031,4125178031,4125224031
es-videogames,4108966031,,,/Categorías/PlayStation 4/Accesorios/Auriculares con micrófono,/Categories/PlayStation 4/Accessories/Headphones with microphone,,4120930031,4125179031,4125219031
es-videogames,4108967031,,,/Categorías/PlayStation 4/Accesorios/Mando,/Categories/PlayStation 4/Accessories/Controller,,4120927031,4125183031,4125223031
es-videogames,4108968031,,,/Categorías/PlayStation 4/Accesorios/Fundas y protectores,/Categories/PlayStation 4/Accessories/Cases and Screen Protectors,,,,
es-videogames,4108969031,,,/Categorías/PlayStation 4/Accesorios/Packs de accesorios,/Categories/PlayStation 4/Accessories/Accessory Packs,,,,4125220031
es-videogames,4108971031,,,/Categorías/PlayStation 4/Accesorios/Camaras y sensores de movimiento,/Categories/PlayStation 4/Accessories/Cameras and motion sensors,,,,
es-videogames,4108972031,,,/Categorías/PlayStation 4/Accesorios/Soportes,/Categories/PlayStation 4/Accessories/Stands,,,,
es-videogames,4108973031,,,/Categorías/PlayStation 4/Accesorios/Volantes,/Categories/PlayStation 4/Accessories/Steering Wheels,,4120932031,4125185031,
es-videogames,4108974031,,,/Categorías/PlayStation 4/Accesorios/Instrumentos musicales,/Categories/PlayStation 4/Accessories/Musical Instruments,,,,
es-videogames,4108975031,,,/Categorías/PlayStation 4/Accesorios/Pegatinas,/Categories/PlayStation 4/Accessories/Stickers,,,,4125222031
es-videogames,4108977031,,,"/Categorías/Xbox One/Accesorios/Adaptadores de corriente, baterías y cargadores/Adaptadores de corriente","/Categories/Xbox One/Accessories/Power adapters, batteries and chargers/Power adapters",,,,
es-videogames,4108978031,,,"/Categorías/Xbox One/Accesorios/Adaptadores de corriente, baterías y cargadores/Baterías","/Categories/Xbox One/Accessories/Power adapters, batteries and chargers/Batteries",,,,
es-videogames,4108979031,,,"/Categorías/Xbox One/Accesorios/Adaptadores de corriente, baterías y cargadores/Cargadores","/Categories/Xbox One/Accessories/Power adapters, batteries and chargers/Chargers",,,,
es-videogames,4108980031,,,/Categorías/Xbox One/Accesorios/Adaptador de red,/Categories/Xbox One/Accessories/Network Adapter,,,,
es-videogames,4108981031,,,/Categorías/Xbox One/Accesorios/Cables,/Categories/Xbox One/Accessories/Cables,,,,
es-videogames,4108982031,,,/Categorías/Xbox One/Accesorios/Almacenamiento,/Categories/Xbox One/Accessories/Storage,,4120948031,4125143031,4125283031
es-videogames,4108983031,,,/Categorías/Xbox One/Accesorios/Auriculares con micrófono,/Categories/Xbox One/Accessories/Headsets with microphone,,4120945031,4125144031,4125277031
es-videogames,4108984031,,,/Categorías/Xbox One/Accesorios/Mando,/Categories/Xbox One/Accessories/Controller,,4120943031,4125148031,4125282031
es-videogames,4108985031,,,/Categorías/Xbox One/Accesorios/Fundas y protectores,/Categories/Xbox One/Accessories/Cases and Screen Protectors,,,,
es-videogames,4108986031,,,/Categorías/Xbox One/Accesorios/Packs de accesorios,/Categories/Xbox One/Accessories/Accessory Packs,,,,4125278031
es-videogames,4108987031,,,/Categorías/Xbox One/Accesorios/Tarjetas de suscripción Xbox Live!,/Categories/Xbox One/Accessories/Xbox Live! Subscription Cards,,,,
es-videogames,4108988031,,,/Categorías/Xbox One/Accesorios/Camaras y sensores de movimiento,/Categories/Xbox One/Accessories/Cameras and motion sensors,,,,
es-videogames,4108989031,,,/Categorías/Xbox One/Accesorios/Soportes,/Categories/Xbox One/Accessories/Stands,,,,
es-videogames,4108990031,,,/Categorías/Xbox One/Accesorios/Volantes,/Categories/Xbox One/Accessories/Steering Wheels,,4120947031,4125150031,
es-videogames,4108991031,,,/Categorías/Xbox One/Accesorios/Instrumentos musicales,/Categories/Xbox One/Accessories/Musical Instruments,,,,
es-videogames,4108992031,,,/Categorías/Xbox One/Accesorios/Pegatinas,/Categories/Xbox One/Accessories/Stickers,,,,4125281031
es-videogames,4121648031,,,/Categorías/Nintendo 3DS/Accesorios/Figuras,/Categories/Nintendo 3DS/Accessories/Figures,,,,
es-videogames,4121649031,,,/Categorías/PlayStation 3/Accesorios/Figuras,/Categories/PlayStation 3/Accessories/Figures,,,,
es-videogames,4121650031,,,/Categorías/Wii/Accesorios/Figuras,/Categories/Wii/Accessories/Figures,,,,
es-videogames,4121651031,,,/Categorías/Xbox 360/Accesorios/Figuras,/Categories/Xbox 360/Accessories/Figures,,,,
es-videogames,4121652031,,,/Categorías/Wii U/Accesorios/Figuras,/Categories/Wii U/Accessories/Figures,,,,
es-videogames,4121664031,,,/Categorías/PlayStation 4/Accesorios/Figuras,/Categories/PlayStation 4/Accessories/Figures,,,,
es-videogames,4121665031,,,/Categorías/Xbox One/Accesorios/Figuras,/Categories/Xbox One/Accessories/Figures,,,,
es-videogames,4125334031,,,/Categorías/Xbox One/Juegos/Acción y shooter/Acción-Aventura,/Categories/Xbox One/Games/Action and shooter/Action-Adventure,,,,
es-videogames,4125335031,,,/Categorías/Xbox One/Juegos/Acción y shooter/Lucha,/Categories/Xbox One/Games/Action and Shooter/Fighting,,,,
es-videogames,4125336031,,,/Categorías/Xbox One/Juegos/Acción y shooter/Militar y espionaje,/Categories/Xbox One/Games/Action and Shooter/Military and Espionage,,,,
es-videogames,4125337031,,,/Categorías/Xbox One/Juegos/Acción y shooter/Shooter,/Categories/Xbox One/Games/Action and Shooter/Shooter,,,,
es-videogames,4125338031,,,/Categorías/Xbox One/Juegos/Arcade y plataformas,/Categories/Xbox One/Games/Arcade and Platforms,,,,
es-videogames,4125339031,,,/Categorías/Xbox One/Juegos/Aventura,/Categories/Xbox One/Games/Adventure,,,,
es-videogames,4125340031,,,/Categorías/Xbox One/Juegos/Carreras,/Categories/Xbox One/Games/Racing,,,,
es-videogames,4125342031,,,/Categorías/Xbox One/Juegos/Deporte/Baloncesto,/Categories/Xbox One/Games/Sports/Basketball,,,,
es-videogames,4125343031,,,/Categorías/Xbox One/Juegos/Deporte/Billar,/Categories/Xbox One/Games/Sports/Billiards,,,,
es-videogames,4125344031,,,/Categorías/Xbox One/Juegos/Deporte/Bolos,/Categories/Xbox One/Games/Sports/Bowling,,,,
es-videogames,4125345031,,,/Categorías/Xbox One/Juegos/Deporte/Boxeo,/Categories/Xbox One/Games/Sports/Boxing,,,,
es-videogames,4125346031,,,/Categorías/Xbox One/Juegos/Deporte/Béisbol,/Categories/Xbox One/Games/Sports/Baseball,,,,
es-videogames,4125347031,,,/Categorías/Xbox One/Juegos/Deporte/Caza y pesca,/Categories/Xbox One/Games/Sports/Hunting and Fishing,,,,
es-videogames,4125348031,,,/Categorías/Xbox One/Juegos/Deporte/Críquet,/Categories/Xbox One/Games/Sports/Cricket,,,,
es-videogames,4125349031,,,/Categorías/Xbox One/Juegos/Deporte/Dardos,/Categories/Xbox One/Games/Sports/Darts,,,,
es-videogames,4125350031,,,/Categorías/Xbox One/Juegos/Deporte/Deportes múltiples,/Categories/Xbox One/Games/Sports/Multiple Sports,,,,
es-videogames,4125351031,,,/Categorías/Xbox One/Juegos/Deporte/Esquí y snowboard,/Categories/Xbox One/Games/Sports/Skiing and snowboarding,,,,
es-videogames,4125352031,,,/Categorías/Xbox One/Juegos/Deporte/Fútbol,/Categories/Xbox One/Games/Sports/Soccer,,,,
es-videogames,4125353031,,,/Categorías/Xbox One/Juegos/Deporte/Fútbol americano,/Categories/Xbox One/Games/Sports/American Football,,,,
es-videogames,4125354031,,,/Categorías/Xbox One/Juegos/Deporte/Golf,/Categories/Xbox One/Games/Sports/Golf,,,,
es-videogames,4125355031,,,/Categorías/Xbox One/Juegos/Deporte/Hockey sobre hielo,/Categories/Xbox One/Games/Sports/Ice Hockey,,,,
es-videogames,4125356031,,,/Categorías/Xbox One/Juegos/Deporte/Lucha,/Categories/Xbox One/Games/Sports/Fighting,,,,
es-videogames,4125357031,,,/Categorías/Xbox One/Juegos/Deporte/Rugby,/Categories/Xbox One/Games/Sports/Rugby,,,,
es-videogames,4125358031,,,/Categorías/Xbox One/Juegos/Deporte/Tabla y patinaje,/Categories/Xbox One/Games/Sports/Board and Skate,,,,
es-videogames,4125359031,,,/Categorías/Xbox One/Juegos/Deporte/Tenis,/Categories/Xbox One/Games/Sports/Tennis,,,,
es-videogames,4125361031,,,/Categorías/Xbox One/Juegos/Estrategia/Ciencia ficción,/Categories/Xbox One/Games/Strategy/Science fiction,,,,
es-videogames,4125362031,,,/Categorías/Xbox One/Juegos/Estrategia/Creación del mundo,/Categories/Xbox One/Games/Strategy/World Building,,,,
es-videogames,4125363031,,,/Categorías/Xbox One/Juegos/Estrategia/Fantástica,/Categories/Xbox One/Games/Strategy/Fantasy,,,,
es-videogames,4125364031,,,/Categorías/Xbox One/Juegos/Estrategia/Gestión deportiva,/Categories/Xbox One/Games/Strategy/Sports Management,,,,
es-videogames,4125365031,,,/Categorías/Xbox One/Juegos/Estrategia/Histórica,/Categories/Xbox One/Games/Strategy/Historical,,,,
es-videogames,4125366031,,,/Categorías/Xbox One/Juegos/Estrategia/Militar,/Categories/Xbox One/Games/Strategy/Military,,,,
es-videogames,4125367031,,,/Categorías/Xbox One/Juegos/Fitness,/Categories/Xbox One/Games/Fitness,,,,
es-videogames,4125368031,,,/Categorías/Xbox One/Juegos/Hobby y educación,/Categories/Xbox One/Games/Hobby and Education,,,,
es-videogames,4125369031,,,"/Categorías/Xbox One/Juegos/Juegos de mesa, cartas y casino","/Categories/Xbox One/Games/Board, card and casino games",,,,
es-videogames,4125371031,,,/Categorías/Xbox One/Juegos/Música y baile/Baile,/Categories/Xbox One/Games/Music and Dance/Dance,,,,
es-videogames,4125372031,,,/Categorías/Xbox One/Juegos/Música y baile/Instrumentos musicales,/Categories/Xbox One/Games/Music and Dance/Musical Instruments,,,,
es-videogames,4125373031,,,/Categorías/Xbox One/Juegos/Música y baile/Karaoke y canción,/Categories/Xbox One/Games/Music and Dance/Karaoke and Song,,,,
es-videogames,4125374031,,,/Categorías/Xbox One/Juegos/Música y baile/Ritmo,/Categories/Xbox One/Games/Music and Dance/Rhythm,,,,
es-videogames,4125375031,,,/Categorías/Xbox One/Juegos/Novelas de aventura,/Categories/Xbox One/Games/Adventure Novels,,,,
es-videogames,4125376031,,,/Categorías/Xbox One/Juegos/Puzles y concursos,/Categories/Xbox One/Games/Puzzles and Quizzes,,,,
es-videogames,4125377031,,,/Categorías/Xbox One/Juegos/Rol,/Categories/Xbox One/Games/Role-playing,,,,
es-videogames,4125379031,,,/Categorías/Xbox One/Juegos/Simulación/Animales,/Categories/Xbox One/Games/Simulation/Animals,,,,
es-videogames,4125380031,,,/Categorías/Xbox One/Juegos/Simulación/Conducción,/Categories/Xbox One/Games/Simulation/Driving,,,,
es-videogames,4125381031,,,/Categorías/Xbox One/Juegos/Simulación/Granja,/Categories/Xbox One/Games/Simulation/Farm,,,,
es-videogames,4125382031,,,/Categorías/Xbox One/Juegos/Simulación/Robots,/Categories/Xbox One/Games/Simulation/Robots,,,,
es-videogames,4125383031,,,/Categorías/Xbox One/Juegos/Simulación/Trenes,/Categories/Xbox One/Games/Simulation/Trains,,,,
es-videogames,4125384031,,,/Categorías/Xbox One/Juegos/Simulación/Vida,/Categories/Xbox One/Games/Simulation/Life,,,,
es-videogames,4125385031,,,/Categorías/Xbox One/Juegos/Simulación/Vuelo,/Categories/Xbox One/Games/Simulation/Flight,,,,
es-videogames,4125387031,,,/Categorías/PlayStation 4/Juegos/Acción y shooter/Acción-Aventura,/Categories/PlayStation 4/Games/Action and shooter/Action-Adventure,,,,
es-videogames,4125388031,,,/Categorías/PlayStation 4/Juegos/Acción y shooter/Lucha,/Categories/PlayStation 4/Games/Action and shooter/Fighting,,,,
es-videogames,4125389031,,,/Categorías/PlayStation 4/Juegos/Acción y shooter/Militar y espionaje,/Categories/PlayStation 4/Games/Action and Shooter/Military and Espionage,,,,
es-videogames,4125390031,,,/Categorías/PlayStation 4/Juegos/Acción y shooter/Shooter,/Categories/PlayStation 4/Games/Action and shooter/Shooter,,,,
es-videogames,4125391031,,,/Categorías/PlayStation 4/Juegos/Arcade y plataformas,/Categories/PlayStation 4/Games/Arcade and Platforms,,,,
es-videogames,4125392031,,,/Categorías/PlayStation 4/Juegos/Aventura,/Categories/PlayStation 4/Games/Adventure,,,,
es-videogames,4125393031,,,/Categorías/PlayStation 4/Juegos/Carreras,/Categories/PlayStation 4/Games/Racing,,,,
es-videogames,4125395031,,,/Categorías/PlayStation 4/Juegos/Deporte/Baloncesto,/Categories/PlayStation 4/Games/Sports/Basketball,,,,
es-videogames,4125396031,,,/Categorías/PlayStation 4/Juegos/Deporte/Billar,/Categories/PlayStation 4/Games/Sports/Billiards,,,,
